"","mse.vanilla_lasso","mse.plain_lasso"
"1",1.94613664185434,1.94356369090024
"2",1.43898798007319,1.33193350937232
"3",1.60826993951791,1.52725323100534
"4",0.976949266200868,0.968559310579647
"5",1.42626404433676,1.52488753326585
"6",1.29661413981695,1.25067665414983
"7",1.4103821390069,1.52691905822558
"8",1.37030537469997,1.3687344907464
"9",1.53864557312888,1.55702344583522
"10",0.93447490468073,0.855872574651042
"11",1.35596039213286,1.29934461074961
"12",1.29831943290424,1.31619862606015
"13",1.36658242885633,1.33930890053149
"14",1.27528379656878,1.2881934239443
"15",1.16752465268365,1.11908481367704
"16",1.25270710575624,1.23952417611006
"17",0.931203980441136,1.05327063706525
"18",1.04024543710469,1.18499023975178
"19",1.38698507907868,1.28512131795412
"20",1.32451087381181,1.31360327589854
"21",1.02621570103718,1.09222278286762
"22",1.26093553490048,1.30692515295156
"23",1.61445239719199,1.62353825133829
"24",1.10701171153734,1.08762210668824
"25",1.38994617986243,1.39090568802817
"26",1.31971142582981,1.10548315639695
"27",1.4034057698243,1.36761770586607
"28",1.31349607047421,1.18648164375312
"29",1.68547073290144,1.63976371774032
"30",1.20949018449794,1.19999440364368
"31",1.18258636677529,1.19222735696745
"32",0.971310324996592,0.979589044772307
"33",1.17804237066742,1.19288033759341
"34",0.964088240062467,1.06173199317833
"35",1.0548017305247,1.13049176508727
"36",1.11032101733029,1.06541630005628
"37",1.12531678355245,1.11347382542605
"38",0.849519877229895,0.820733351722713
"39",1.04779944707821,1.07661030602122
"40",1.10374095691258,1.15410559593377
"41",1.53649620664318,1.53379356912441
"42",1.50172926268228,1.54739079327031
"43",1.07705046448944,1.08213123867822
"44",1.08001966495241,1.08051300575022
"45",1.02939972453776,0.950351045681889
"46",0.971020441099259,0.95736970348105
"47",0.949889328620895,0.971813824919328
"48",1.24513027867731,1.24029961119791
"49",1.0079120941391,0.996744146268211
"50",1.59584882999746,1.45022579457545
