"","mse.vanilla_lasso","mse.plain_lasso"
"1",1.9266287980453,1.92266269458638
"2",1.41812778445795,1.32843621984007
"3",1.39498981031623,1.53028996977135
"4",0.948733057683417,0.953224545566667
"5",1.55124082246542,1.53426533334605
"6",1.23418014466224,1.22217752495802
"7",1.40480621803669,1.84938265787646
"8",1.2991649538644,1.304353033741
"9",1.62723070001742,1.54245450279904
"10",0.844103509499489,0.808016961944999
"11",1.3368454684705,1.32355165440221
"12",1.42757902839143,1.45734475733205
"13",1.38900628631107,1.33817486731992
"14",1.28595285033198,1.2881934239443
"15",1.12501881986901,1.12162428868404
"16",1.2999485483722,1.23571139528519
"17",0.964900497043591,0.953797039546498
"18",1.01604793568336,1.07567073548717
"19",1.410853810224,1.3433257874996
"20",1.33772956634379,1.32533531132795
"21",1.18750918334075,1.18849487822351
"22",1.3135076630444,1.2896953837843
"23",1.61341220457629,1.61937808041972
"24",1.11152974844529,1.0838956427689
"25",1.36807766242191,1.42225714093777
"26",1.34757478050709,1.06760534909157
"27",1.39534362410452,1.36124449087838
"28",1.32045479382809,1.24923173174954
"29",1.63060136436178,1.66813675725733
"30",1.23234058347858,1.20448964830471
"31",1.19831986805502,1.15903674176282
"32",0.975913024573333,0.983728062633858
"33",1.26782507324412,1.20727818623945
"34",1.07463539825314,1.02783791851764
"35",1.11846663266808,1.10744576435395
"36",1.0903671787958,1.06789615183208
"37",1.17355085341276,1.13362351058581
"38",0.802198714190936,0.819143044084439
"39",1.09974443115336,1.07438966195089
"40",1.10454520651194,1.07468736746035
"41",1.57960650780747,1.60449450054776
"42",1.47887382915874,1.50936622405097
"43",1.13325632023678,1.13072437650644
"44",1.15467594549388,1.15832089546479
"45",0.949801512379684,0.935508775453587
"46",0.990642016467939,0.957120643773108
"47",0.909569537610028,0.943173154335729
"48",1.25774597129843,1.20062152618791
"49",1.05737073290836,1.00965114884742
"50",1.64099135070886,1.44888146886018
