"","mse.vanilla_lasso","mse.plain_lasso"
"1",1.86116102822889,1.90243038257526
"2",1.31129973336428,1.34471665470593
"3",1.71364855266205,1.69411833932979
"4",0.993599470283953,0.971951389267613
"5",1.53740900023034,1.52396514434409
"6",1.35776951363218,1.40733471332474
"7",1.38024418916474,1.45526845625122
"8",1.30332313117645,1.29581837768826
"9",1.56230629063803,1.54318791347422
"10",0.870062681163233,0.877338079290495
"11",1.37108687294626,1.31976240371595
"12",1.27807199761387,1.27984064533225
"13",1.3751680530249,1.30688609154127
"14",1.29177415560145,1.30588744702241
"15",1.17020459730265,1.12298543864561
"16",1.21837368135166,1.2232677881598
"17",0.979776934838051,0.955911055701569
"18",1.10020223337328,1.19908984408696
"19",1.26895660705576,1.28425941925365
"20",1.3282175145842,1.33355690346929
"21",1.03852936331437,1.05137559804769
"22",1.3135076630444,1.30692515295156
"23",1.6423958898533,1.65476328023258
"24",1.09311015243008,1.08727554216026
"25",1.41398587190908,1.41760112322138
"26",1.25688775144015,1.06754738189419
"27",1.35738926658982,1.37456445244977
"28",1.24148033558879,1.17476929863643
"29",1.69257299096584,1.66965303106473
"30",1.18986887312551,1.20528083233553
"31",1.15392995427396,1.21102225258643
"32",1.01901801947387,1.00511367658333
"33",1.2037790684992,1.19830039044071
"34",0.947995765287857,1.03763207505767
"35",1.00519266214694,1.13049176508727
"36",1.0402519155221,1.05536908479551
"37",1.128489814212,1.13534484779636
"38",0.776210499982018,0.76212395977949
"39",0.980526698631996,1.07116651440009
"40",1.08918928660678,1.1077195448734
"41",1.57660049042082,1.57361069349661
"42",1.45361313466892,1.54739079327031
"43",1.0382472686847,1.08354788461022
"44",1.1749786967348,1.07593182826476
"45",1.07255723769011,0.972700927166086
"46",0.952756618454673,1.03596467188272
"47",0.887123273935222,0.971813824919328
"48",1.25524250444262,1.27469852380499
"49",0.981973959180549,0.992754171080521
"50",2.01978980069401,1.4683003276579
