"","mse.vanillalasso.poly","mse.plainlasso.poly","mse.vanillastep.poly","mse.plainstep.poly","mse.shim.poly"
"1",71.8991898686843,72.3523152640212,83.5359588806767,86.7252787794922,69.9421267351281
"2",79.7843214735037,80.8194492946235,100.104476692316,95.4494818260474,71.6320701706323
"3",77.5974556080699,80.4519024836861,87.595584773255,91.9962078312053,79.4411146864729
"4",71.5340351213443,72.720303743351,113.681902271784,109.001065056352,70.9696103806335
"5",73.2871569389353,75.8919906736445,88.4251748255671,89.8882589597847,71.1834668553653
"6",75.818294774402,77.3410986500812,90.0961362834108,86.9153024944456,73.4144085220211
"7",70.5542162931331,70.6586016741601,84.0108628751601,85.729690687641,66.9617183208504
"8",73.1815192415317,74.8800054448949,103.140399240231,102.82356108697,70.4311404898475
"9",80.2452909690425,77.6267688899297,93.0315309714808,89.6890907429983,79.3172773950187
"10",70.0472212737162,70.9524519744627,83.3241414742617,81.5735529386924,67.6425731721909
"11",76.5066359187643,75.4239125699548,94.6169376925485,94.2821274373917,72.6520336723523
"12",77.0508321825158,76.8847802011807,85.5983240326837,86.6015424910866,71.4958002150182
"13",76.0573612361759,77.7419974205219,86.3556123753243,86.4690038962904,76.1503779706236
"14",73.6735679681147,75.1716014864507,80.7424006343167,87.7670413207779,73.34037055976
"15",74.7461637685714,76.0333265348156,82.6941146924244,91.1865078214946,68.9913446069778
"16",70.5832544824032,69.8672217751583,81.1207067856278,81.6749885593824,66.188527977809
"17",77.2547278737697,74.8159041363658,97.5269358194494,96.8825314547208,72.314595632678
"18",73.7224877212747,74.5122533560854,85.7459541831557,86.0184143923896,75.4813563896609
"19",72.3373121711871,73.360410657786,97.3352036536223,87.6650384274928,70.5837753579893
"20",74.2498640449312,74.4422926894457,105.187005917507,105.109658240142,73.2072053855973
"21",76.9601930693846,76.3552128603052,104.677627722878,104.469415931088,75.0955770313709
"22",73.3209634306293,73.6993664612669,85.4350730874669,90.2360207426099,72.5220540996114
"23",73.5866285610055,73.6649034421376,94.6562894568555,94.1676157839264,70.3318781669505
"24",72.9609482550451,74.5976760171756,76.7245499467586,76.4020824740048,68.9919654002474
"25",80.1323453250291,78.6702591220884,97.9595509846035,95.7787030061995,75.7994379176863
"26",76.6804831154455,76.5592558338377,95.0404590668128,94.71518443845,72.5835163741292
"27",82.3197517636616,80.862568414306,106.923255669894,106.915169552337,77.1156251188071
"28",77.8276275877933,79.4577781680034,95.4063069404253,91.522972756401,74.0491006550853
"29",74.9189972760477,79.8710096270935,89.3452665557484,88.1900276281861,69.8086027928506
"30",73.3232604707538,75.3367347434559,83.6128034126392,97.0869356195273,70.7926242479346
"31",77.0114739034247,77.0341383048025,83.9271019345213,87.769241293679,70.9826008872063
"32",74.2601165304967,75.0157347578851,86.476913322641,82.1059537936499,71.7061025071887
"33",72.3195115469168,72.8315653071233,88.5214384537429,85.1715853521523,69.3592611822703
"34",69.6506031828295,71.1413561868078,81.7427205721465,84.4384168398616,69.1992627178413
"35",79.9370558439887,78.8514492498151,91.4193938382215,91.4239144069599,80.1794420633816
"36",74.1591871398131,76.1025200643167,98.9342380357902,98.4440268545478,67.0008874547954
"37",77.131529091511,76.6470244104369,91.9778456485648,94.1646226881023,76.8714717069912
"38",72.3173486178778,73.479637616074,83.3364261419685,90.8813579255962,68.1099144353314
"39",76.6783783202128,78.1297948860806,90.9074295687762,89.2895410382568,81.4140063333098
"40",70.4793567671733,71.4173049146641,80.2176425114708,83.8472026085137,67.4706437737861
"41",75.581351541502,79.8691374457383,91.5188893974286,88.6636519635761,70.640155465303
"42",71.0735040906461,71.5388598358037,87.7393964054942,88.3276626425466,67.1397505693229
"43",75.6295215136214,75.8841385913584,88.0652979875299,88.3926307996449,71.6454569628173
"44",72.8732477815127,74.9705089177433,85.8003237661094,88.3295238441563,68.4562695114576
"45",78.9016919614502,79.1893045171839,89.701909089322,86.8426731848304,77.2028190023334
"46",70.9452508679973,75.7923272742637,92.1924072788601,92.7152660327304,73.0973433589566
"47",74.2507161956019,74.9199597553135,85.9884540586777,85.7043824186449,69.0330390304958
"48",74.3624610180455,76.9917345122336,99.103065468482,96.5526322232684,75.1742517639536
"49",72.761776790288,72.9369970298936,85.9381526696259,84.4454479634897,69.5234371527343
"50",72.2844565112895,73.6291720502742,91.1483325398081,87.5281982741023,71.3287635714519
