"","sp.vanilla_lasso","sp.plain_lasso","sp.vanilla_stepwise","sp.plain_stepwise","sp.SHIM"
"1",0.696428571428571,0.767857142857143,0.732142857142857,0.821428571428571,0.910714285714286
"2",0.589285714285714,0.696428571428571,0.678571428571429,0.767857142857143,0.553571428571429
"3",0.75,0.821428571428571,0.660714285714286,0.821428571428571,0.875
"4",0.857142857142857,0.892857142857143,0.660714285714286,0.714285714285714,0.946428571428571
"5",0.678571428571429,0.803571428571429,0.714285714285714,0.839285714285714,0.946428571428571
"6",0.589285714285714,0.589285714285714,0.75,0.821428571428571,0.857142857142857
"7",0.785714285714286,0.910714285714286,0.696428571428571,0.821428571428571,0.946428571428571
"8",0.535714285714286,0.553571428571429,0.5,0.696428571428571,0.785714285714286
"9",0.589285714285714,0.714285714285714,0.875,0.928571428571429,0.732142857142857
"10",0.589285714285714,0.696428571428571,0.696428571428571,0.857142857142857,0.928571428571429
"11",0.446428571428571,0.517857142857143,0.625,0.678571428571429,0.964285714285714
"12",0.714285714285714,0.678571428571429,0.678571428571429,0.839285714285714,0.964285714285714
"13",0.696428571428571,0.785714285714286,0.75,0.803571428571429,0.857142857142857
"14",0.482142857142857,0.571428571428571,0.785714285714286,0.875,0.803571428571429
"15",0.625,0.75,0.75,0.839285714285714,0.964285714285714
"16",0.571428571428571,0.642857142857143,0.714285714285714,0.803571428571429,0.910714285714286
"17",0.678571428571429,0.696428571428571,0.714285714285714,0.714285714285714,0.857142857142857
"18",0.589285714285714,0.785714285714286,0.696428571428571,0.785714285714286,0.928571428571429
"19",0.803571428571429,0.803571428571429,0.625,0.732142857142857,0.910714285714286
"20",0.767857142857143,0.821428571428571,0.75,0.821428571428571,0.946428571428571
"21",0.625,0.785714285714286,0.696428571428571,0.821428571428571,0.892857142857143
"22",0.589285714285714,0.625,0.732142857142857,0.821428571428571,0.964285714285714
"23",0.678571428571429,0.75,0.803571428571429,0.803571428571429,0.946428571428571
"24",0.660714285714286,0.785714285714286,0.785714285714286,0.892857142857143,0.964285714285714
"25",0.607142857142857,0.678571428571429,0.785714285714286,0.857142857142857,0.857142857142857
"26",0.571428571428571,0.625,0.732142857142857,0.785714285714286,0.910714285714286
"27",0.535714285714286,0.625,0.607142857142857,0.660714285714286,0.928571428571429
"28",0.678571428571429,0.785714285714286,0.696428571428571,0.839285714285714,0.928571428571429
"29",0.839285714285714,0.892857142857143,0.767857142857143,0.821428571428571,0.928571428571429
"30",0.714285714285714,0.803571428571429,0.857142857142857,0.785714285714286,0.928571428571429
"31",0.732142857142857,0.821428571428571,0.785714285714286,0.839285714285714,0.946428571428571
"32",0.607142857142857,0.714285714285714,0.857142857142857,0.910714285714286,0.928571428571429
"33",0.589285714285714,0.75,0.714285714285714,0.821428571428571,0.892857142857143
"34",0.607142857142857,0.535714285714286,0.714285714285714,0.839285714285714,0.875
"35",0.678571428571429,0.785714285714286,0.785714285714286,0.857142857142857,0.910714285714286
"36",0.75,0.821428571428571,0.696428571428571,0.75,0.946428571428571
"37",0.821428571428571,0.910714285714286,0.642857142857143,0.696428571428571,0.946428571428571
"38",0.642857142857143,0.589285714285714,0.732142857142857,0.803571428571429,0.928571428571429
"39",0.696428571428571,0.839285714285714,0.732142857142857,0.839285714285714,0.946428571428571
"40",0.642857142857143,0.732142857142857,0.821428571428571,0.821428571428571,0.928571428571429
"41",0.660714285714286,0.803571428571429,0.642857142857143,0.767857142857143,0.839285714285714
"42",0.803571428571429,0.785714285714286,0.785714285714286,0.857142857142857,0.839285714285714
"43",0.517857142857143,0.553571428571429,0.732142857142857,0.821428571428571,0.910714285714286
"44",0.696428571428571,0.857142857142857,0.732142857142857,0.821428571428571,0.964285714285714
"45",0.589285714285714,0.767857142857143,0.732142857142857,0.785714285714286,0.875
"46",0.785714285714286,0.75,0.678571428571429,0.785714285714286,0.892857142857143
"47",0.589285714285714,0.714285714285714,0.732142857142857,0.857142857142857,0.946428571428571
"48",0.642857142857143,0.821428571428571,0.607142857142857,0.714285714285714,0.928571428571429
"49",0.714285714285714,0.785714285714286,0.714285714285714,0.839285714285714,0.928571428571429
"50",0.625,0.75,0.785714285714286,0.857142857142857,0.892857142857143
