"","mse.vanillalasso.poly","mse.plainlasso.poly","mse.vanillastep.poly","mse.plainstep.poly","mse.shim.poly"
"1",10.662350070889,10.6847030412283,12.0581067925605,12.0385390040879,10.2689967921596
"2",11.6831689847776,11.9791335267085,13.3638122213866,13.6803477092717,10.5207242829459
"3",11.5988939444155,12.1210093657926,11.7699453495952,11.7893761836038,10.9834184872049
"4",10.9998508700061,11.5371385558812,15.1386132878276,15.1633300024513,10.7873591044181
"5",11.9150758347611,12.3366450725124,13.4768319395448,13.4274092049586,10.2661729287865
"6",11.5031514213055,11.5136618495777,11.6648867958053,11.6540270234744,10.1793017492518
"7",10.1116158856381,10.1520455436867,11.6432650415794,11.2365342889813,9.57105951556763
"8",11.5085436995639,11.7333334447327,14.6379125849421,14.6962025764156,10.0219968079301
"9",11.5126818536042,11.1495801527794,11.0773840379037,10.5113543070147,10.3805239555652
"10",10.8850553111508,10.6634763447256,12.9730208624233,12.3019099088064,9.5790163760137
"11",10.9544720996455,11.071769657962,13.0490291029379,13.1519496561485,10.0479848293559
"12",11.0949076390324,11.3641112646658,11.549946264428,11.5032046230936,10.1052605836729
"13",12.0322474657053,12.5112868408789,12.0088804509667,11.8758690228904,10.9001092611294
"14",10.547517370396,10.6614083645944,10.7476714903153,10.7692031427013,9.44491665515309
"15",10.7095818021008,10.7754194576607,11.487829517535,11.5197451870572,9.86690898892204
"16",9.90672478411607,9.79323579662014,11.1567945588814,11.2330517672902,9.33632048747381
"17",11.0961924733615,11.247460041361,12.5595087324155,13.0652609025003,10.1717014850601
"18",11.3340199732655,11.6081044954491,11.7523385073535,11.7557611435113,10.2537235612458
"19",11.2671801074389,11.6083317982663,13.6115452278463,14.1312082460582,9.82769029065191
"20",11.3094265284672,11.3078068930376,13.7800445727568,14.0293178065446,9.76611964238218
"21",12.172261811888,12.3070671259937,13.8538719588216,14.6157616684501,10.228475946367
"22",10.5355220149223,10.7292230698941,11.8672744064568,11.4968956162832,9.46840325742665
"23",10.5633528242727,10.5479293164973,12.5937986071595,12.9769384758369,10.0196113636925
"24",10.2931301234923,10.4568468348458,10.6069791431535,10.6057577208141,9.6700049880674
"25",11.6666893159667,12.0991023690346,12.1076794323559,12.8784768914804,9.98468959434766
"26",11.470683750551,11.4822033610073,13.0199396052392,13.0245955144277,10.2249008107097
"27",11.8132747448213,11.7371464758997,14.4767915796202,14.3800976365646,10.3953988482359
"28",12.2659941870546,12.4197342337242,11.9777139579212,11.5831120289323,9.79545546699422
"29",10.8981776143175,10.8183402290056,11.5159500433637,11.4597930347712,10.384257383313
"30",10.6015314472646,11.1390588746583,11.1023905344286,12.3955282881296,9.86347218274191
"31",10.9405671030134,10.9022770738469,11.3343583389563,11.2540806873105,9.93723972535052
"32",10.7170029935496,10.7203111024516,11.2016938933237,11.1917801519116,10.2893537585712
"33",11.0007469199871,10.8510176933063,11.93767259369,12.134279814548,9.75998946277846
"34",9.83002508980164,10.0307745201242,11.3162911845385,11.3903903440553,9.85243253023047
"35",11.8381445129386,11.5511882742773,12.6213912860757,13.4296926878641,9.61930577158031
"36",10.8638473682409,11.1089749472266,13.1117330501136,13.0659834617397,9.64932432615518
"37",11.25497792869,11.1679070065297,12.2657352895568,12.8801497093509,10.6106339707745
"38",11.0029064580945,11.2194944873398,12.2263873463416,12.2400104719081,9.97460789820089
"39",12.2790273451909,12.4504838517814,12.6520739680053,12.6903842173053,10.2751806455393
"40",10.4152337016002,10.4684527145458,11.2824224820736,10.9284947139582,9.63876203297382
"41",11.434790931944,11.2401474379904,12.3149926167185,12.2323206382513,10.0902799641797
"42",10.136366045391,10.1063357407769,11.3971230583501,11.8068491176999,9.54363149778811
"43",11.1025348554359,11.422598894968,12.4227815918712,12.244795929837,10.1716121401329
"44",10.5104313363943,10.8239664792672,12.1107236788676,12.3482044851063,9.94638453172233
"45",11.1000721346094,11.1361312184518,12.5457983538111,12.1887474112743,10.5709907620802
"46",10.871871713986,10.8220281328431,13.0608376518658,12.4705696285381,9.49908021873976
"47",10.8727332600455,10.9508546700364,11.6298122965457,11.6152382953501,9.84704253703808
"48",11.1070608683367,11.3705931311824,13.5017169696798,13.6235122873965,9.97329556274062
"49",10.4864492263495,10.3523016818373,11.9952699195971,12.042415400286,9.92870106224269
"50",12.2362453611443,12.3879928607717,13.0836188609411,13.0879510305251,10.5706382127188
