"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"1",0.103252751072997,-0.0527302167762123,-0.100741675139511,0,0,0,0.0507382994334639,0,0.198908985515441,0,0,0,-0.513159123903645,0,0,0.00545943687390709,0,-0.0924763893969898,0,-0.0707654939998341,0,0,0,0,0,0,0,0,0,-0.206236536341355,0.000113133171611485,0,0.171228446782656,0,0.120359212704931,0,0,0,-0.0405996147097914,0,0.0246794682782842,0,0,0.0506829640100308,0.0179873510978306,-0.191276349853372,0,0,0,-0.00736993474985599
"2",0,0,0,0,0.00681699394715665,0,0.304676810263054,0,0.0175666557147617,0.156191355690353,0.103025465591803,-0.465525679987844,-0.0526356063613198,0,0,0,-0.0312051347076502,-0.154421888612646,0,0,0,-0.129714924848981,-0.0119006397503964,0,0,0,0,-0.129838079649957,0,0.102279988942429,0,0.238051814333313,0,0,0,0,-0.0726231774168213,0,0,0,0.295679964055361,0,0,-0.0589586145225995,-0.0509750376382091,0.154678673986893,0,0,0,0
"3",5.02937364252718,5.24038088079539,4.70268303623382,4.83710247507346,4.84401292394309,4.82854882048187,4.72899174295591,4.75889030180816,5.26718481041102,5.09198666431722,4.99110488349703,4.81891510585901,4.72342389768344,5.11983211907514,4.74594873022495,5.16100329527406,4.95130392269456,4.3073834244228,4.74174890907097,4.73238155867219,4.72757240426418,4.76897663046091,5.2758900495439,4.84442294802641,4.58576175664754,4.99267004711977,4.60146295652434,4.91537252688003,5.0145003747833,4.5812232618693,4.64130294656234,4.61500337959326,5.1098736928717,4.90732754654422,5.21889307701947,4.82954656501903,4.57794471044954,4.63417613511701,4.88476285312751,4.93829964432718,4.50177475170267,4.90518446504603,5.13747560246023,5.16195069445172,5.23484572710722,5.0268672850643,4.84351287574973,4.98459883433142,4.9706590894477,4.57772758356682
"4",4.97230709716673,4.54697531293735,4.21261965383245,4.07170950085859,5.10504198152898,5.27221310525619,4.69060377453775,4.94893645466086,5.02251495567681,5.04458392998021,4.4058600735816,4.72822791906025,4.53830413703902,4.60111452359796,4.70142941752519,4.81069064258512,4.69251198773735,4.83404797689028,4.76734612660867,4.94145597267389,5.33167762907741,4.93868686463955,4.80812851549547,5.09792112606326,5.09299492376857,5.22239014763446,5.20285688447078,4.65451939985761,4.68055769113662,4.71749351194621,4.98301009780227,4.99309206623865,4.52171508510015,4.69883860916028,5.09983435000993,4.43549381586077,5.12426940710435,5.11427905949188,4.84655716904021,4.72676857324119,5.01983558737188,4.68065485887683,4.31120911921312,4.7330674677717,4.83690870908166,4.93109525367064,4.75018552904964,4.9166510527154,4.80111393271264,4.77992878254862
"5",0,-0.0903207652640855,0,0,0,0,0,0,0.118128455743913,0,-0.0428399902354946,-0.0509788379840757,0.302044793566841,0,0,0,-0.131108476602074,0,0,0,0,0,0.217406843390375,0,0,0,0.04161501287948,0,-0.0840496707253797,0,0,0,-0.229443121627641,0,0,0,0,0,0,-0.0166481534650727,0,0,0.0424609343898363,-0.058703373637106,0.0429448775710329,0,0,-0.16788682322771,0.0468649504248789,0
"6",-0.0443486570540033,0.206414040419205,0,-0.282670088030351,-0.0553907089440967,0,0,0,0,-0.112299539887983,-0.144032128126698,0,0,0,0,0,0,0,0,0,0,0.0814380440166454,0,0,0,-0.0621891293067075,0,0,0,0.118483144816984,0,0.248828061216671,0.0351220340271378,0,-0.121598424933952,-0.00685551630782918,0,0,-0.0275426446785679,0.100658541739864,0,0.0548861556740659,-0.0155375651983866,0,0,0.0096573933123521,0,0.0164095682325901,0,0
"7",0.0549489849732835,0,0,0.164453173330148,0,0,0,0,-0.116568764879537,0,0,0,0,0.200430305667079,-0.123354554029884,0,0,0.0542595527612471,0,0.0388141144397977,0,-0.0650941916399131,0,0,0.00964647662540755,0.145414316077645,0,0,0,0,0,0,0,0.0545119528015497,0.565245157145761,-0.0529867163351913,0,0,0.03332945898576,-0.0663683751937678,0,-0.0651244498443253,-0.113456614674681,0,0,0,-0.0106106215350599,0,0,0
"8",0,0.197674845335521,0,0,0,0,0,0.0685078710193424,0,0.134723390525554,-0.290300095529754,0,0.137885138607335,0,0,-0.145383584875008,-0.246737311653381,0,-0.0690283749803348,0,0,-0.0846766046988936,0,0,-0.34427808696709,-0.0153270237625544,0,0,0,0,-0.24635401954517,0,0,-0.0684340418657684,0,0,0,0.181022603654176,0,0,0.153827300174835,0,0,0,0.350427164341826,-0.0187597089761261,0.45852834847931,0,0,0.0959780440060831
"9",0,0,0,0.0295953774423416,0,-0.069441724317638,0,0.253696010026223,0,0,-0.0619293333367234,-0.125101895421289,0,0,-0.0240813215082228,0.0715047152911279,0,0,0,0,0,0,0.0648121613832419,0,0,0.579422467835359,0.204995854389763,-0.0163732748647829,0,0.0446866393763198,0,0,0,-0.132747404396625,0,0,0.00372135524081192,-0.210479392705455,0,0,0.237975290541103,0,0,0.131829140143906,0,0,0,-0.264950945209159,0,0
"10",0.0280515271601179,0,-0.216474170234519,0,0,0,0,0.0920256895286599,0,0,0,0,0,-0.0954176464155336,-0.157406924986703,0,0,0.14341254678561,0,-0.0980598104161542,0,0,0,0,-0.0240185492667218,-0.212636606677429,0,-0.126307102869506,-0.00824935604835621,-0.0385240000096316,0,0,0,0,0,0,0,0,0,0,0.219946355713577,0.25117270550058,0,0,0,0,0.0721124979761587,0,0,0.00861435149248646
"11",0.663744781462355,1.01490407902253,0.958232050167968,0.849930760110396,0.382210685304644,0.776752789054228,0.988392744969653,0.300120713439015,0.740791124132148,0.17029420849008,0.981915379705987,0.77194158248287,0.509874674056903,0.808970564949581,0.437144254592535,0.852606828623252,0.907141001412891,0.291949351354342,0.486250429775926,0.605273236385913,0.429059039484617,0.747207900047391,0.524588570053455,0.622205209042737,0.908842073329928,0.394504783641649,0.560763417341151,0.539348747221414,1.18970187142962,0.826531744368545,0.508858329730373,1.15319957106551,0.627476319719396,0.895897275907181,0.784879741443831,0.755207907960795,1.19665738206051,0.335243209877756,0.984698148304721,0.818886783573237,0.725493994954064,0.64388694072412,1.18963902884802,0.930147928208466,0.80424681794758,0.67571782399268,0.587285487360027,0.287205429430377,1.05432087846513,1.33456361118046
"12",1.30325516259589,0.812941650061123,0.677711852777978,0.799133845851876,0.882892125224932,0.681615339129789,0.436648022738407,0.41448634774783,0.553932295103991,0.757837587639374,0.558980597802466,0.832183595412896,1.00849758177703,0.684374547705242,0.829111897884895,0.936658809154251,0.477395000595306,0.688246749603876,0.427488850851429,0.619184370990126,0.981175612208225,0.550839142180563,0.84340301189794,1.02587136803394,0.55496786357849,0.962098634059352,1.00807859053964,0.578152870631552,0.3801130417286,0.713902192248922,0.420178593562483,0.636259907802673,0.969129056159413,1.06440485520656,0.461140485076022,0.264655551402372,0.63157529703722,0.796019191312691,0.970710238977309,0.366029263845339,0.562872518465638,1.2163079405888,1.10745141525251,0.757538981041806,0.889818152256657,1.45048544811156,0.619015654832111,0.821366646849511,0.943654821811491,0.156663812980294
